date,open,high,low,close,volume
2011-09-06,1.40966,1.42347,1.39741,1.39970,114425
2011-09-07,1.39972,1.41250,1.39925,1.40970,98212
2011-09-08,1.40967,1.40990,1.38733,1.38817,99670
2011-09-09,1.38817,1.39363,1.36285,1.36532,114934
2011-09-12,1.35840,1.36902,1.35034,1.36777,135262
2011-09-13,1.36779,1.37386,1.35585,1.36776,129394
2011-09-14,1.36776,1.37816,1.35907,1.37539,127206
2011-09-15,1.37541,1.39314,1.37031,1.38764,116267
2011-09-16,1.38762,1.38929,1.37537,1.37987,102856
2011-09-19,1.36883,1.37204,1.35867,1.36856,113582
2011-09-20,1.36857,1.37320,1.35939,1.36993,123662
2011-09-21,1.37000,1.37869,1.35625,1.35715,126112
2011-09-22,1.35714,1.36003,1.33871,1.34616,147278
2011-09-23,1.34616,1.35667,1.34186,1.34978,134049
2011-09-26,1.35129,1.35492,1.33652,1.35327,147226
2011-09-27,1.35319,1.36665,1.34792,1.35846,132052
2011-09-28,1.35864,1.36881,1.35328,1.35419,123942
2011-09-29,1.35419,1.36776,1.35196,1.35963,128303
2011-09-30,1.35962,1.36002,1.33840,1.33849,117712
2011-10-03,1.33394,1.33811,1.31669,1.31745,129561
2011-10-04,1.31750,1.33688,1.31481,1.33504,146600
2011-10-05,1.33503,1.33826,1.32599,1.33470,132834
2011-10-06,1.33469,1.34503,1.32418,1.34367,128073
2011-10-07,1.34367,1.35242,1.33625,1.33775,114540
2011-10-10,1.33855,1.36973,1.33775,1.36419,111856
2011-10-11,1.36419,1.36833,1.35655,1.36388,118813
2011-10-12,1.36386,1.38331,1.35837,1.37907,121885
2011-10-13,1.37907,1.38255,1.36849,1.37765,121019
2011-10-14,1.37765,1.38935,1.37231,1.38808,112742
2011-10-17,1.38632,1.39139,1.37254,1.37371,118519
2011-10-18,1.37371,1.38156,1.36528,1.37513,131418
2011-10-19,1.37511,1.38686,1.37249,1.37602,127201
2011-10-20,1.37602,1.38389,1.36560,1.37798,135238
2011-10-21,1.37801,1.39006,1.37058,1.38944,116552
2011-10-24,1.38374,1.39561,1.38224,1.39282,114134
2011-10-25,1.39280,1.39592,1.38652,1.39066,119266
2011-10-26,1.39066,1.39694,1.37996,1.39060,116468
2011-10-27,1.39057,1.42465,1.38640,1.41875,130655
2011-10-28,1.41877,1.42000,1.41347,1.41449,107364
2011-10-31,1.41370,1.41695,1.38285,1.38575,127288
2011-11-01,1.38568,1.38705,1.36087,1.37016,145928
2011-11-02,1.37018,1.38271,1.36384,1.37467,131963
2011-11-03,1.37466,1.38535,1.36564,1.38221,138144
2011-11-04,1.38221,1.38653,1.37129,1.37897,118426
2011-11-07,1.38270,1.38308,1.36808,1.37749,119598
